age,education,balance,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,housing_yes,loan_yes,target_yes
33,2,139,732,2,291,5,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
34,3,573,122,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,2,475,559,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,47,141,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
46,3,2154,87,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
31,3,96,577,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
39,3,83,193,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,3,6766,210,5,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47,2,3973,732,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
42,2,372,121,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
48,2,-552,150,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,3,48,140,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
38,2,7696,386,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
24,2,4500,733,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
34,2,1,108,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
46,3,46,80,1,152,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
32,2,-18,155,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
46,2,451,389,4,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
26,3,479,133,3,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
42,2,0,328,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
50,2,1130,119,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
41,1,389,87,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,10,162,1,173,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
32,2,401,294,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
58,3,145,128,2,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False
45,2,115,108,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
28,2,89,172,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
35,2,94,208,5,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
39,2,1438,212,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
49,3,780,148,1,871,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50,3,207,99,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
37,3,238,185,1,92,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
45,1,2433,133,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,2,1924,170,1,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
48,3,-471,668,7,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
36,3,1531,81,3,170,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
41,2,764,230,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
55,2,383,287,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
70,1,3782,618,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
41,3,326,788,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
47,2,691,285,6,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34,2,0,163,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
33,3,99,159,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
58,2,502,197,2,370,3,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
51,3,-15,212,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,3,1929,44,15,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
55,2,0,180,2,238,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,1,185,11,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33,2,-424,863,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
27,2,0,388,7,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
59,2,319,143,3,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
34,3,171,191,1,294,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
47,3,-1148,62,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
44,1,-11,13,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,2,0,1073,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
45,3,-206,337,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
42,1,704,88,10,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
38,2,1931,167,1,298,10,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
34,2,943,96,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
35,2,327,537,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
29,2,-105,5,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
58,2,983,139,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
44,1,787,570,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
45,3,0,100,3,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
43,2,3060,253,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
44,2,5780,525,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
30,2,790,696,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
38,3,1449,535,6,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
50,2,1412,131,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
21,2,681,6,1,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
38,3,228,105,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,0,370,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,3,2087,29,14,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34,2,2,184,1,167,6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
48,2,197,47,2,222,3,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
34,2,0,193,4,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
32,2,1905,709,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
35,3,118,358,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39,3,2644,253,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,3,16430,197,3,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
35,2,13,94,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
57,2,14,445,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28,2,769,153,1,371,2,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
57,2,139,80,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
34,2,202,318,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
36,3,6,100,1,435,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
47,3,2515,40,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
36,3,5195,55,25,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
33,3,2098,67,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
57,3,320,76,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
57,3,3431,73,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
34,2,50,89,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
51,3,370,109,3,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
54,1,-182,98,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,3,1623,21,17,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
43,3,13342,465,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
58,1,6570,106,3,-1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
53,2,225,304,1,340,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
44,2,-665,342,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,3,0,16,25,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,2,54,543,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
35,1,46,338,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40,2,2,197,5,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,2,103,956,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
38,2,883,95,1,327,9,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
32,2,55,546,9,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
41,2,8238,124,4,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
25,2,913,113,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
38,2,595,245,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,2,7,188,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
37,3,1661,199,5,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30,3,102,470,7,426,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
36,2,338,90,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
33,2,3132,350,5,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
33,3,490,31,1,363,2,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
35,3,2682,156,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
24,3,0,299,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
29,2,596,510,2,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
54,2,2059,177,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
27,2,132,123,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,2,0,270,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,1,385,225,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
38,3,223,63,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
37,3,0,247,13,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
26,2,512,206,5,239,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
36,3,1169,168,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,3,71,836,12,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
30,3,940,131,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
25,2,-80,89,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
34,2,0,116,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
39,2,179,36,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,2,1007,240,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
34,2,0,132,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,2,1286,544,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
33,2,804,266,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
30,2,4,443,2,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
51,1,0,324,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,2,417,15,10,207,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
48,1,1678,263,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,2,532,199,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
58,2,407,145,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
56,3,659,56,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34,2,393,11,9,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
33,2,661,411,1,173,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,2,0,165,23,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
35,2,195,203,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
45,2,68,254,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,2,-242,1149,6,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
35,3,321,189,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
43,2,3403,707,2,97,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
28,2,8,196,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
32,2,739,171,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,2,622,1451,2,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
35,2,152,563,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
35,2,2,239,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
39,2,1439,73,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,1491,203,2,334,2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,2,6402,158,1,167,1,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
30,2,1210,100,4,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
26,3,122,160,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
30,2,0,661,1,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
32,3,62,166,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
47,2,3333,114,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
33,3,16992,58,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
57,1,23,25,8,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,2,0,121,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
53,3,6072,226,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
24,2,366,234,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
54,3,0,88,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31,3,1343,85,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
41,2,2105,134,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
44,2,2319,251,3,-1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
35,2,35,152,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
30,3,877,202,1,83,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
43,1,30,379,17,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
51,2,-2082,123,6,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
60,2,89,156,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
43,2,104,332,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
31,3,1750,90,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
56,1,772,291,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
42,2,1048,23,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
52,1,592,122,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
40,2,0,105,2,172,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
36,2,3064,1143,4,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
40,1,33,70,3,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
46,2,0,264,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
32,2,1649,204,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31,3,287,182,1,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
41,2,0,386,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
58,1,419,295,3,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
36,2,257,86,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
52,2,118,16,20,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
42,3,251,413,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,3,1731,323,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
62,3,0,78,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,3,23,121,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
41,2,-386,477,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
34,3,5498,265,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
44,3,5063,418,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
42,1,7041,386,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,2,654,594,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,3,1890,161,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,2,2400,450,3,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False
46,2,519,217,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
39,3,1190,136,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
28,2,229,322,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
26,2,203,104,1,196,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
52,2,1818,189,2,111,4,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
42,2,1289,250,4,415,2,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
33,3,39,123,5,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
73,1,796,427,1,182,2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
35,2,57,632,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
40,3,1548,101,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
51,2,117,467,2,88,4,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
37,2,0,640,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
39,3,691,517,1,255,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
28,2,64,160,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49,3,0,177,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
36,2,957,206,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
45,2,118,208,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
29,3,218,169,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
35,2,724,287,2,415,1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
35,3,20,505,3,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
30,2,-28,284,2,371,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
46,1,665,89,4,235,2,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,3,5,138,1,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
36,3,925,321,3,189,4,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
42,1,2519,262,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
57,2,3927,61,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42,3,401,217,9,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
29,3,581,192,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
36,3,1327,174,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
31,2,3242,292,2,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
59,1,3163,240,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
50,2,32,282,2,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
47,2,310,128,6,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
46,1,0,161,1,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
26,1,155,291,1,244,4,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
31,2,11386,356,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
30,3,1380,294,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
23,3,1129,806,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
44,1,4232,227,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
42,2,5564,560,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
32,2,-402,135,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
28,2,1323,361,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
57,1,1623,246,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
38,3,1042,419,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
22,2,2488,449,2,38,10,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
54,2,865,71,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
32,3,-1053,357,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
32,3,1667,164,2,179,3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
59,2,975,263,4,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45,2,2571,146,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
53,1,732,759,2,-1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
50,2,769,72,2,363,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,2,-136,131,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
35,2,3636,808,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
30,3,931,1183,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
62,2,565,123,3,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
40,2,271,483,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26,3,1153,238,3,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
34,3,-73,90,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
31,3,137,385,9,-1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,2,700,240,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
55,1,-966,104,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,2,96,109,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
58,1,4007,598,4,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
50,3,567,274,8,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
31,2,40,123,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
47,2,136,70,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
38,3,917,260,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
46,3,593,190,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
42,1,505,521,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,2542,228,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,3,5355,466,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
38,3,807,74,2,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
59,2,9976,57,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
32,2,0,119,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
55,3,540,124,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,2,280,65,50,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
56,3,-59,127,6,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
27,2,-517,172,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,2613,174,6,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
41,1,0,232,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
53,2,-200,161,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
67,1,2301,124,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
53,1,104,701,1,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
33,1,191,162,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31,2,212,191,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,3,1882,249,5,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
30,2,175,167,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
43,3,0,73,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
38,3,4425,162,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
